Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-05-08,INFY,EQ,724.55,721.0,726.0,716.5,718.95,719.35,721.65,6247642,450860289614999.94,162077,3950857,0.6324000000000001
2019-05-09,INFY,EQ,719.35,719.15,730.3,715.8,722.0,721.05,724.48,7396525,535863522700000.0,242225,4808832,0.6501
2019-05-10,INFY,EQ,721.05,720.8,726.0,715.0,716.5,716.85,717.88,8352335,599594220330000.0,181229,5545377,0.6639
2019-05-13,INFY,EQ,716.85,716.55,726.45,712.1,718.0,719.7,720.09,6808993,490309792850000.0,201194,4745909,0.6970000000000001
2019-05-14,INFY,EQ,719.7,716.5,717.75,703.6,713.6,713.85,711.18,10513001,747667555050000.0,252851,7129503,0.6781999999999999
2019-05-15,INFY,EQ,713.85,714.9,725.2,712.6,715.35,716.1,719.58,6668929,479884958864999.94,139499,4056532,0.6083
2019-05-16,INFY,EQ,716.1,720.0,737.0,719.1,733.15,733.1,730.03,6468556,472227006085000.06,137776,3183434,0.49210000000000004
2019-05-17,INFY,EQ,733.1,733.15,735.8,720.1,724.5,723.9,725.44,8155948,591664610085000.0,126562,4816902,0.5906
2019-05-20,INFY,EQ,723.9,719.7,726.4,706.0,721.3,722.4,719.31,11213708,806609816880000.0,209544,6433842,0.5737
2019-05-21,INFY,EQ,722.4,722.65,722.65,707.7,709.25,709.3,712.09,8645535,615637750640000.0,170212,5649250,0.6534000000000001
2019-05-22,INFY,EQ,709.3,710.0,718.25,707.0,709.95,709.75,712.73,5795713,413075786845000.0,141566,3096074,0.5342
2019-05-23,INFY,EQ,709.75,715.0,716.7,697.45,703.8,701.05,708.67,7233736,512630190360000.06,176571,3889064,0.5376
2019-05-24,INFY,EQ,701.05,703.8,711.75,700.45,709.0,709.2,706.58,7016424,495766957400000.0,143196,4530623,0.6456999999999999
2019-05-27,INFY,EQ,709.2,707.4,713.8,705.5,709.5,708.1,711.8,10247544,729416565935000.0,89920,5823443,0.5683
2019-05-28,INFY,EQ,708.1,712.0,733.45,709.8,726.25,728.1,725.58,23860490,1731271881975000.0,195730,15894106,0.6661
2019-05-29,INFY,EQ,728.1,725.5,733.65,723.65,727.0,727.8,729.38,10293077,750752823450000.0,121851,6211165,0.6034
2019-05-30,INFY,EQ,727.8,727.0,737.25,722.55,732.6,733.55,733.51,15089296,1106810408870000.1,149521,10063526,0.6668999999999999
2019-05-31,INFY,EQ,733.55,736.5,742.95,733.2,737.0,737.75,737.91,8290306,611749448460000.0,138065,5107111,0.616
2019-06-03,INFY,EQ,737.75,729.8,750.9,729.0,745.15,744.65,742.27,7744761,574872804250000.0,97774,4539082,0.5861
2019-06-04,INFY,EQ,744.65,737.25,739.45,733.15,734.9,735.3,736.49,11733702,864171318270000.1,109238,7602995,0.648
2019-06-06,INFY,EQ,735.3,736.5,744.65,733.65,735.5,735.6,736.86,7563925,557356423364999.94,124258,4651412,0.6149
2019-06-07,INFY,EQ,735.6,735.85,743.95,735.85,738.5,739.1,739.65,3218358,238044577900000.0,98025,1674267,0.5202
2019-06-10,INFY,EQ,739.1,740.1,754.1,740.1,753.0,753.5,751.37,4435148,333243761575000.0,124012,2155368,0.48600000000000004
2019-06-11,INFY,EQ,753.5,755.0,759.0,750.5,754.0,754.9,754.71,5733127,432687550085000.06,131848,3559140,0.6208
2019-06-12,INFY,EQ,754.9,756.95,756.95,745.0,753.0,753.8,750.69,8738342,655981565450000.0,169526,5682249,0.6503
2019-06-13,INFY,EQ,753.8,740.0,747.2,740.0,742.2,742.65,743.56,4808577,357545733765000.0,97174,2798082,0.5819
2019-06-14,INFY,EQ,742.65,743.85,745.5,738.25,739.6,740.45,741.51,5556353,412011220680000.0,105007,3805500,0.6849
2019-06-17,INFY,EQ,740.45,743.0,744.5,737.8,739.05,740.55,741.8,3085588,228889591005000.03,72650,1868593,0.5399
2019-06-18,INFY,EQ,740.55,740.2,752.45,740.2,751.45,750.15,749.2,6202838,464714609280000.0,150082,3888747,0.6013000000000001
2019-06-19,INFY,EQ,750.15,752.5,755.4,748.6,751.95,751.9,751.2,4596253,345271382350000.0,91764,2914377,0.6341
2019-06-20,INFY,EQ,751.9,737.8,756.9,735.9,754.95,754.9,749.22,7148684,535593205214999.94,113630,4190645,0.5861999999999999
2019-06-21,INFY,EQ,754.9,755.0,755.0,747.15,751.75,750.2,750.28,13200318,990390913525000.0,122666,10426131,0.7898000000000001
2019-06-24,INFY,EQ,750.2,751.9,751.9,742.65,745.0,745.5,747.99,4758178,355905944210000.0,70416,2725979,0.5729
2019-06-25,INFY,EQ,745.5,744.0,750.9,737.3,745.45,748.1,744.67,3677911,273881169719999.97,118947,2194892,0.5968
2019-06-26,INFY,EQ,748.1,743.0,751.45,738.0,739.4,739.2,743.56,5447130,405026577685000.0,98489,3316971,0.6089
2019-06-27,INFY,EQ,739.2,742.0,744.7,728.15,731.7,730.55,733.31,11122346,815616544665000.0,145135,7204390,0.6476999999999999
2019-06-28,INFY,EQ,730.55,735.5,739.5,728.5,731.7,732.0,732.85,5919494,433812483355000.0,116890,3739343,0.6317
2019-07-01,INFY,EQ,732.0,735.0,737.5,729.85,731.7,731.3,733.32,3224968,236492242815000.0,101260,1828013,0.5668
2019-07-02,INFY,EQ,731.3,734.0,741.65,730.1,739.5,740.0,734.99,4837606,355560538015000.0,88954,3304104,0.6829999999999999
2019-07-03,INFY,EQ,740.0,741.0,743.2,730.0,731.7,731.3,736.8,5958379,439011657545000.0,133416,3450978,0.5792
2019-07-04,INFY,EQ,731.3,729.0,736.4,728.6,732.5,733.8,733.38,3274064,240114862219999.97,97167,1912727,0.5842
2019-07-05,INFY,EQ,733.8,735.0,736.4,713.5,718.0,718.0,723.71,4926289,356519446840000.0,113048,2508334,0.5092
2019-07-08,INFY,EQ,718.0,716.45,724.95,712.3,717.2,717.6,717.2,7177092,514741405589999.94,111837,4729332,0.6589
2019-07-09,INFY,EQ,717.6,718.0,719.85,709.05,713.8,715.5,713.79,5022638,358508628325000.0,121716,3127520,0.6227
2019-07-10,INFY,EQ,715.5,709.0,722.7,706.5,717.55,717.25,716.16,7573816,542407599914999.94,130598,4573427,0.6038
2019-07-11,INFY,EQ,717.25,719.45,723.5,709.6,722.4,721.5,716.61,6252688,448074289005000.0,104709,3347756,0.5354
2019-07-12,INFY,EQ,721.5,722.5,730.6,719.6,730.05,726.75,724.08,7874441,570170886090000.0,122936,4012131,0.5095000000000001
2019-07-15,INFY,EQ,726.75,763.0,781.65,754.2,779.4,779.35,769.12,31064152,2389194622205000.0,665352,12612049,0.406
2019-07-16,INFY,EQ,779.35,777.0,787.8,776.0,782.9,784.85,782.56,9924322,776634159570000.0,231682,4334802,0.4368
2019-07-17,INFY,EQ,784.85,783.9,795.0,776.75,794.0,794.15,789.65,6754348,533356714385000.06,159078,3125761,0.46280000000000004
2019-07-18,INFY,EQ,794.15,789.05,798.5,786.2,791.75,792.7,793.85,6534471,518741294375000.0,148380,3373686,0.5163
2019-07-19,INFY,EQ,792.7,788.7,794.5,781.25,785.0,785.4,786.53,6812754,535840514845000.0,96268,4152096,0.6095
2019-07-22,INFY,EQ,785.4,785.95,792.0,782.05,784.1,784.4,787.13,7107151,559427687885000.06,132725,4990428,0.7022
2019-07-23,INFY,EQ,784.4,787.0,804.0,785.55,790.0,790.05,795.33,10782564,857567472655000.0,207585,6306627,0.5849000000000001
2019-07-24,INFY,EQ,790.05,788.0,793.75,783.6,786.65,786.3,786.78,5745146,452016605160000.06,236924,3675199,0.6397
2019-07-25,INFY,EQ,786.3,788.25,800.2,787.65,792.9,794.5,793.82,9773568,775849181740000.0,259756,6336962,0.6484000000000001
2019-07-26,INFY,EQ,794.5,792.3,795.0,782.2,789.5,787.0,786.88,4941763,388856743170000.0,201172,2730307,0.5525
2019-07-29,INFY,EQ,787.0,789.5,796.95,786.2,791.85,791.45,790.84,6244316,493822966060000.06,190597,3623676,0.5803
2019-07-30,INFY,EQ,791.45,791.9,797.8,788.55,791.65,792.7,793.92,8673253,688583688855000.0,193679,6033235,0.6956
2019-07-31,INFY,EQ,792.7,790.85,799.8,781.6,795.0,793.65,792.38,7350584,582447536820000.0,209577,4494630,0.6115
2019-08-01,INFY,EQ,793.65,786.45,788.4,764.4,770.25,768.85,774.33,10066407,779475523405000.0,216329,6020077,0.598
2019-08-02,INFY,EQ,768.85,765.05,779.9,762.25,774.75,775.6,770.48,10838336,835068048505000.0,227612,6835374,0.6307
2019-08-05,INFY,EQ,775.6,772.6,785.9,768.65,776.8,776.7,777.83,9976238,775983928105000.0,281736,6166468,0.6181
2019-08-06,INFY,EQ,776.7,778.8,783.7,769.8,775.3,774.45,776.57,9331718,724676564385000.0,199427,6512914,0.6979000000000001
2019-08-07,INFY,EQ,774.45,778.9,783.45,772.35,776.05,776.1,778.99,5130457,399658293360000.0,157512,2955139,0.5760000000000001
2019-08-08,INFY,EQ,776.1,782.7,792.75,781.25,787.1,788.75,787.81,8009009,630955098970000.0,171889,5162652,0.6446
2019-08-09,INFY,EQ,788.75,792.0,796.75,784.8,790.0,789.85,790.13,4362520,344695807510000.0,77391,2308520,0.5292
2019-08-13,INFY,EQ,789.85,784.15,786.0,760.15,764.0,764.75,772.53,7517099,580721687340000.0,161749,4223553,0.5619
2019-08-14,INFY,EQ,764.75,775.1,778.25,768.0,772.8,774.8,773.33,5940968,459435788114999.94,154633,3539708,0.5958
2019-08-16,INFY,EQ,774.8,780.0,780.05,762.5,775.0,774.55,772.37,5128088,396077563180000.0,125413,2822446,0.5504
2019-08-19,INFY,EQ,774.55,775.6,783.0,773.35,778.0,777.65,779.02,3881451,302371727455000.0,107402,1930708,0.4974
2019-08-20,INFY,EQ,777.65,785.2,798.0,783.85,792.5,792.75,793.28,8435344,669156704275000.0,140808,4388051,0.5202
2019-08-21,INFY,EQ,792.75,793.0,803.75,793.0,799.25,799.45,799.47,5926896,473835017464999.94,154752,3200340,0.54
2019-08-22,INFY,EQ,799.45,799.9,801.3,792.35,795.4,795.7,797.0,5222488,416230501745000.0,136435,2970228,0.5687
2019-08-23,INFY,EQ,795.7,796.45,809.95,795.8,801.25,802.2,802.51,6895015,553330672960000.06,151009,3671650,0.5325
2019-08-26,INFY,EQ,802.2,795.9,806.8,786.9,804.3,802.55,799.09,5412074,432472324825000.0,141654,2928888,0.5412
2019-08-27,INFY,EQ,802.55,791.0,794.95,781.1,785.5,784.65,785.23,16061642,1261213100740000.0,242098,11517935,0.7171
2019-08-28,INFY,EQ,784.65,787.4,805.0,786.3,803.5,802.5,796.96,5881134,468702473060000.06,113678,2578179,0.43840000000000007
2019-08-29,INFY,EQ,802.5,795.5,809.7,795.5,808.3,806.95,805.11,7830413,630437819225000.0,117244,4155574,0.5307000000000001
2019-08-30,INFY,EQ,806.95,810.0,817.35,802.0,814.75,814.9,809.24,8174186,661487674925000.0,144388,5362040,0.6559999999999999
2019-09-03,INFY,EQ,814.9,815.0,822.4,812.05,812.75,814.25,816.96,5647088,461345596985000.06,109072,3392110,0.6007
2019-09-04,INFY,EQ,814.25,810.75,822.45,810.25,819.9,821.3,818.11,6199015,507147909725000.0,124357,3728982,0.6015
2019-09-05,INFY,EQ,821.3,830.1,837.5,826.65,835.1,834.05,833.0,7926895,660307339930000.0,242554,4640725,0.5854
2019-09-06,INFY,EQ,834.05,843.3,847.0,835.05,840.25,840.15,840.49,6106841,513276293239999.94,171032,3425602,0.5609000000000001
2019-09-09,INFY,EQ,840.15,836.8,840.3,827.55,830.0,829.1,830.92,4377870,363765479640000.0,122479,2606258,0.5953
2019-09-11,INFY,EQ,829.1,822.3,828.55,814.15,822.1,820.1,818.82,7981036,653504500595000.0,162235,5625215,0.7048000000000001
2019-09-12,INFY,EQ,820.1,816.4,819.85,810.85,817.6,816.4,816.08,4400017,359075248980000.0,110552,2680941,0.6093000000000001
2019-09-13,INFY,EQ,816.4,818.1,831.05,817.5,829.8,829.3,824.18,4832021,398247848930000.0,93586,2458599,0.5088
2019-09-16,INFY,EQ,829.3,832.05,837.95,820.55,827.6,827.7,827.38,4846496,400990689200000.0,137629,2537087,0.5235000000000001
2019-09-17,INFY,EQ,827.7,831.5,835.0,820.55,832.35,831.25,827.54,5540901,458529918800000.0,135783,3521255,0.6355
2019-09-18,INFY,EQ,831.25,829.9,832.95,824.0,831.45,829.85,828.68,3199389,265127364415000.0,115862,1381310,0.43170000000000003
2019-09-19,INFY,EQ,829.85,824.85,827.0,815.2,820.3,820.7,820.99,6601607,541982883275000.0,120499,4322765,0.6548
2019-09-20,INFY,EQ,820.7,822.9,835.0,802.0,807.3,805.0,811.86,22462366,1823640080725000.0,277034,16113892,0.7173999999999999
2019-09-23,INFY,EQ,805.0,806.9,806.9,741.9,765.0,764.35,770.66,17279260,1331637023310000.0,423674,11307357,0.6544
2019-09-24,INFY,EQ,764.35,765.0,798.65,765.0,794.0,794.05,785.94,13717998,1078158030760000.0,236139,7761626,0.5658
2019-09-25,INFY,EQ,794.05,787.7,801.0,781.65,790.75,792.65,793.69,9313576,739208192545000.0,257048,4911658,0.5274
2019-09-26,INFY,EQ,792.65,787.75,797.0,778.1,784.6,782.55,783.93,18442824,1445780289335000.0,178651,13292785,0.7208
2019-09-27,INFY,EQ,782.55,787.05,794.25,780.1,782.2,782.2,785.46,5087642,399612650485000.0,161432,2830566,0.5564
2019-09-30,INFY,EQ,782.2,785.1,808.0,784.15,804.2,805.65,801.63,8178091,655581264285000.0,156000,4430205,0.5417000000000001
2019-10-01,INFY,EQ,805.65,807.0,807.55,791.55,794.95,793.55,796.66,5881438,468548740314999.94,172253,3614822,0.6146
2019-10-03,INFY,EQ,793.55,792.55,797.85,784.15,786.4,785.6,791.93,5497672,435379306964999.94,166567,3384617,0.6156
2019-10-04,INFY,EQ,785.6,790.0,797.6,787.05,792.3,793.45,794.32,8201713,651482023085000.0,114239,6218101,0.7581
2019-10-07,INFY,EQ,793.45,794.85,802.0,786.1,788.8,789.55,791.09,3679845,291107809465000.0,118304,1978821,0.5377000000000001
2019-10-09,INFY,EQ,789.55,795.45,795.9,778.8,783.75,783.65,783.69,6335025,496466855795000.0,148580,4154272,0.6558
2019-10-10,INFY,EQ,783.65,785.4,794.7,776.6,782.5,783.05,786.97,10402917,818682053195000.0,123048,7300873,0.7018000000000001
2019-10-11,INFY,EQ,783.05,781.5,823.8,776.6,815.0,814.8,807.01,20636344,1665375751140000.0,318660,11225299,0.544
2019-10-14,INFY,EQ,814.8,786.75,797.0,780.0,786.3,786.1,789.64,15150858,1196374622955000.0,308844,7057980,0.4658
2019-10-15,INFY,EQ,786.1,773.1,775.95,765.0,769.0,768.3,769.68,13762133,1059237590254999.9,298596,8337226,0.6058
2019-10-16,INFY,EQ,768.3,765.25,775.95,761.55,771.0,771.45,770.12,10767032,829188388080000.0,258065,5624891,0.5224
2019-10-17,INFY,EQ,771.45,767.0,770.55,765.1,769.4,769.5,768.53,9860495,757812300370000.0,202471,7175174,0.7277
2019-10-18,INFY,EQ,769.5,763.8,773.8,760.0,767.5,767.85,767.62,10037200,770475899210000.0,187743,5535843,0.5515
2019-10-22,INFY,EQ,767.85,691.1,691.1,638.35,640.0,643.55,658.16,90152532,5933445305660000.0,1643015,57759158,0.6406999999999999
2019-10-23,INFY,EQ,643.55,630.0,656.65,615.1,650.35,650.6,643.94,60516887,3896914774865000.0,1059289,28705698,0.4743
2019-10-24,INFY,EQ,650.6,650.0,653.2,632.0,634.7,635.35,643.72,25666433,1652187612275000.0,393942,14070797,0.5482
2019-10-25,INFY,EQ,635.35,647.0,652.5,636.0,637.1,637.45,643.66,16549337,1065221542025000.0,327171,8298797,0.5015
2019-10-27,INFY,EQ,637.45,651.1,652.5,645.55,649.95,648.85,648.43,2945433,190991466920000.0,67356,1646327,0.5589000000000001
2019-10-29,INFY,EQ,648.85,651.0,653.75,647.0,650.9,650.65,650.33,16709764,1086692987475000.0,309792,11733053,0.7022
2019-10-30,INFY,EQ,650.65,660.4,671.4,656.2,662.25,660.6,664.01,22879467,1519227671845000.0,319118,13197793,0.5768
2019-10-31,INFY,EQ,660.6,668.4,695.45,666.1,687.0,685.6,685.39,27405901,1878368965159999.8,424958,12137949,0.4429
2019-11-01,INFY,EQ,685.6,690.0,694.0,682.6,688.9,687.9,688.47,9713519,668746893340000.0,181647,4209298,0.4333
2019-11-04,INFY,EQ,687.9,681.8,732.5,678.15,710.1,709.0,714.2,29381982,2098460712425000.0,384467,7483448,0.2547
2019-11-05,INFY,EQ,709.0,708.75,708.75,691.5,695.05,696.1,699.32,12897805,901975014540000.0,204502,5126393,0.3975
2019-11-06,INFY,EQ,696.1,695.8,721.5,692.0,712.5,712.3,710.66,21372589,1518868523435000.0,344247,7762086,0.3632
2019-11-07,INFY,EQ,712.3,717.0,724.35,712.1,720.25,720.1,718.75,13733737,987115425290000.0,205054,7318796,0.5329
2019-11-08,INFY,EQ,720.1,722.0,724.25,705.5,708.3,708.15,716.33,8585630,615013778035000.0,114589,4349437,0.5065999999999999
2019-11-11,INFY,EQ,708.15,698.9,707.2,698.0,703.1,704.4,703.64,6951494,489133620020000.0,118370,3050177,0.4388
2019-11-13,INFY,EQ,704.4,696.5,700.0,687.75,691.45,691.35,695.08,9973690,693253925405000.0,182739,4810242,0.4823
2019-11-14,INFY,EQ,691.35,696.35,709.8,696.35,705.05,705.3,705.92,10539902,744031835230000.0,172258,4673617,0.4434
2019-11-15,INFY,EQ,705.3,709.05,712.95,702.3,704.6,703.9,705.52,7362623,519447156205000.0,122419,4660400,0.633
2019-11-18,INFY,EQ,703.9,705.0,710.0,699.3,709.9,705.2,703.53,7490916,527009382570000.0,140015,4896848,0.6537000000000001
2019-11-19,INFY,EQ,705.2,709.9,714.0,705.0,712.8,712.85,710.87,6495885,461772681395000.0,127941,3654389,0.5626
2019-11-20,INFY,EQ,712.85,712.8,715.0,705.0,713.0,713.0,710.95,6142171,436679118710000.06,87462,3748676,0.6103000000000001
2019-11-21,INFY,EQ,713.0,715.5,721.45,710.5,712.15,713.25,714.88,9692973,692935271845000.0,127699,6217311,0.6414
2019-11-22,INFY,EQ,713.25,711.75,712.0,685.1,692.95,693.2,693.38,14415826,999565243104999.9,223156,5835762,0.4048
2019-11-25,INFY,EQ,693.2,693.35,705.15,693.2,699.0,698.1,698.13,7334511,512043617030000.0,109264,3806774,0.519
2019-11-26,INFY,EQ,698.1,705.0,707.25,686.0,692.6,690.6,693.08,27253106,1888870155580000.0,163058,18766289,0.6886
2019-11-27,INFY,EQ,690.6,694.25,697.65,690.1,696.15,695.75,694.39,3861635,268147817025000.0,64039,2127806,0.551
2019-11-28,INFY,EQ,695.75,699.1,703.35,694.05,701.45,701.85,698.53,4837683,337927040310000.0,84619,2196270,0.454
2019-11-29,INFY,EQ,701.85,700.9,702.3,691.55,695.8,696.35,695.72,4262379,296540231865000.0,110226,2568211,0.6025
2019-12-02,INFY,EQ,696.35,703.1,704.0,690.3,692.75,692.7,693.51,9383736,650768435130000.0,102880,7134359,0.7603
2019-12-03,INFY,EQ,692.7,692.7,699.7,688.55,699.0,698.35,696.23,5239013,364755374170000.0,84499,2780779,0.5307999999999999
2019-12-04,INFY,EQ,698.35,697.0,710.5,693.35,708.25,708.85,706.09,7427886,524476794489999.94,169304,3885827,0.5231
2019-12-05,INFY,EQ,708.85,706.45,715.9,703.8,714.1,714.85,712.06,4814422,342813926765000.0,76989,1946177,0.4042
2019-12-06,INFY,EQ,714.85,715.95,720.0,709.6,714.5,715.1,715.43,5226096,373888636480000.0,79319,2470841,0.4728
2019-12-09,INFY,EQ,715.1,716.0,722.35,714.25,716.05,717.25,718.66,6435865,462517725205000.0,114112,3793800,0.5895
2019-12-10,INFY,EQ,717.25,713.0,718.5,710.0,713.45,714.55,715.42,4457939,318928468765000.0,81372,2491263,0.5588000000000001
2019-12-11,INFY,EQ,714.55,716.6,722.7,713.0,720.0,721.05,718.49,6043554,434224498080000.0,125702,3829712,0.6337
2019-12-12,INFY,EQ,721.05,718.5,720.7,699.55,702.1,702.1,706.03,11112042,784541739445000.0,163350,4701874,0.42310000000000003
2019-12-13,INFY,EQ,702.1,700.35,712.9,700.35,711.5,711.3,708.5,10302412,729921456975000.0,132030,5440986,0.5281
2019-12-16,INFY,EQ,711.3,712.3,720.2,710.2,714.25,714.0,715.89,5616324,402069413110000.0,116838,3181046,0.5664
2019-12-17,INFY,EQ,714.0,719.7,731.25,715.0,730.5,729.7,726.51,10525565,764691788985000.0,193372,5918984,0.5623
2019-12-18,INFY,EQ,729.7,731.0,737.3,722.75,733.4,732.45,732.13,12215295,894324221425000.0,210673,6987100,0.5720000000000001
2019-12-19,INFY,EQ,732.45,733.5,735.95,724.6,732.0,730.85,729.59,7199210,525247499435000.06,165219,3944237,0.5479
2019-12-20,INFY,EQ,730.85,731.0,735.0,728.25,730.0,731.55,731.45,7794167,570107705975000.0,131404,4269114,0.5477000000000001
2019-12-23,INFY,EQ,731.55,732.15,737.3,731.65,735.95,736.0,734.61,4975608,365512811345000.0,80052,3045794,0.6121
2019-12-24,INFY,EQ,736.0,736.95,736.95,728.3,734.25,733.4,732.75,2890759,211819266085000.0,50306,1365090,0.4722
2019-12-26,INFY,EQ,733.4,732.0,734.55,726.55,729.5,728.95,730.42,3821806,279152846065000.0,48763,2112825,0.5528000000000001
2019-12-27,INFY,EQ,728.95,729.75,737.5,728.85,736.55,736.95,734.36,3399094,249617188865000.0,65467,1848140,0.5437
2019-12-30,INFY,EQ,736.95,736.1,737.95,727.25,732.5,732.9,732.53,5368416,393252216405000.0,115398,3267316,0.6086
2019-12-31,INFY,EQ,732.9,729.7,737.75,725.45,732.0,731.15,732.75,6927885,507641989730000.0,156522,2954104,0.4264
2020-01-01,INFY,EQ,731.15,735.0,740.0,732.55,739.35,736.85,735.35,2112415,155336874880000.0,36769,561646,0.2659
2020-01-02,INFY,EQ,736.85,738.9,740.8,730.9,735.75,734.7,735.22,5658200,416002533575000.0,102483,3413440,0.6033
2020-01-03,INFY,EQ,734.7,733.9,748.0,733.9,745.0,746.0,744.67,7882938,587017330235000.0,105632,3682521,0.4672
2020-01-06,INFY,EQ,746.0,746.1,753.8,736.5,738.5,738.85,743.51,6519403,484723698214999.94,129992,2871332,0.4404
2020-01-07,INFY,EQ,738.85,738.0,742.6,725.1,729.3,727.9,734.63,7899363,580311982455000.0,189680,3976564,0.5034000000000001
2020-01-08,INFY,EQ,727.9,724.95,729.0,708.3,718.9,718.2,717.84,8639443,620170752240000.0,232857,3579984,0.4144
2020-01-09,INFY,EQ,718.2,721.7,731.5,714.3,727.6,727.55,724.6,13521186,979745529154999.9,161064,7560512,0.5592
2020-01-10,INFY,EQ,727.55,740.45,742.9,730.5,740.0,738.15,737.69,9341405,689107845130000.0,145267,2641897,0.2828
2020-01-13,INFY,EQ,738.15,760.0,777.5,755.0,772.5,773.55,769.14,36952038,2842112930465000.0,753340,12985958,0.3514
2020-01-14,INFY,EQ,773.55,769.95,776.95,767.2,775.5,775.65,772.12,11414418,881326489915000.0,289583,5736351,0.5025999999999999
2020-01-15,INFY,EQ,775.65,773.85,773.85,762.15,766.3,767.55,766.99,6047430,463829821905000.0,96319,2874200,0.4753
2020-01-16,INFY,EQ,767.55,770.7,772.5,760.25,767.2,767.0,766.35,5740586,439930940885000.06,93520,2546218,0.4435
2020-01-17,INFY,EQ,767.0,770.7,772.9,762.25,767.45,767.85,766.35,3762957,288374384990000.0,98313,1716214,0.4561
2020-01-20,INFY,EQ,767.85,771.6,774.4,762.95,768.85,768.45,767.06,3887680,298207492385000.0,81096,1987288,0.5112
2020-01-21,INFY,EQ,768.45,768.45,770.5,760.75,761.15,762.5,764.09,4448374,339897785725000.0,83703,2831904,0.6365999999999999
2020-01-22,INFY,EQ,762.5,768.45,778.0,766.0,769.8,770.2,771.58,9733935,751049914755000.0,148501,5309541,0.5455
2020-01-23,INFY,EQ,770.2,777.1,785.5,776.7,782.35,784.35,781.01,12528017,978456637454999.9,197205,8696219,0.6940999999999999
2020-01-24,INFY,EQ,784.35,775.75,786.5,773.6,783.0,782.75,779.2,7540490,587555943625000.0,131263,3499303,0.46409999999999996
2020-01-27,INFY,EQ,782.75,779.05,784.8,774.4,778.05,778.1,778.05,3741610,291115955235000.0,102550,2126199,0.5683
2020-01-28,INFY,EQ,778.1,781.0,781.8,772.0,778.0,778.0,775.99,5121009,397383355180000.0,108248,3281703,0.6408
2020-01-29,INFY,EQ,778.0,786.6,792.8,784.25,790.0,789.7,787.87,6832757,538333513200000.0,83287,3600795,0.527
2020-01-30,INFY,EQ,789.7,789.7,789.7,778.0,780.6,780.7,781.35,3859680,301577580115000.0,98962,2022411,0.524
2020-01-31,INFY,EQ,780.7,780.55,784.95,771.6,777.7,775.95,776.84,6092028,473254758675000.0,72176,4123484,0.6769
2020-02-01,INFY,EQ,775.95,775.1,791.25,769.25,777.0,779.5,779.56,5104062,397892396660000.0,105374,2846062,0.5576
2020-02-03,INFY,EQ,779.5,782.0,790.95,764.5,767.1,767.4,771.38,6416745,494973829939999.94,132708,3721975,0.58
2020-02-04,INFY,EQ,767.4,770.1,789.9,770.1,788.1,787.85,781.11,5771311,450801953210000.06,126688,3493877,0.6054
2020-02-05,INFY,EQ,787.85,781.0,786.0,774.4,784.5,784.55,779.33,6310409,491787280405000.0,142904,3754373,0.5949
2020-02-06,INFY,EQ,784.55,784.35,786.8,770.0,772.0,771.35,775.78,7341622,569551298935000.0,133662,4417336,0.6017
2020-02-07,INFY,EQ,771.35,775.95,778.85,771.0,776.0,777.3,775.8,2853344,221362088790000.0,53815,1395947,0.4892
2020-02-10,INFY,EQ,777.3,774.0,778.0,769.75,773.0,773.2,772.86,3827682,295826428705000.0,50917,2548802,0.6659
2020-02-11,INFY,EQ,773.2,779.0,779.1,769.2,775.0,773.55,773.48,4312817,333585922295000.0,83764,2771644,0.6426999999999999
2020-02-12,INFY,EQ,773.55,775.8,783.25,775.1,780.8,781.05,780.73,2948825,230222879744999.97,80507,1455179,0.49350000000000005
2020-02-13,INFY,EQ,781.05,785.0,794.0,782.2,792.5,792.25,787.51,4387430,345512990600000.0,80876,2182796,0.4975
2020-02-14,INFY,EQ,792.25,794.5,799.2,784.6,786.3,786.45,791.78,5321680,421357374260000.0,103460,2627167,0.49369999999999997
2020-02-17,INFY,EQ,786.45,790.3,793.45,783.3,788.85,789.45,789.21,2929629,231208582725000.0,69780,1441936,0.4922
2020-02-18,INFY,EQ,789.45,785.0,799.05,783.65,798.5,797.65,793.27,5083346,403246234375000.0,103674,2672902,0.5258
2020-02-19,INFY,EQ,797.65,800.0,804.85,796.15,800.4,800.45,799.62,3985192,318663794620000.0,79345,1993471,0.5002000000000001
2020-02-20,INFY,EQ,800.45,803.25,806.1,793.85,796.8,797.0,800.74,4564569,365503959850000.0,94252,2324240,0.5092
2020-02-24,INFY,EQ,797.0,800.1,811.6,792.15,795.9,795.85,804.05,6627536,532887914989999.94,130286,3283926,0.4955
2020-02-25,INFY,EQ,795.85,799.0,806.0,795.4,799.5,798.4,799.93,6996695,559690040125000.0,114637,4262139,0.6092000000000001
2020-02-26,INFY,EQ,798.4,793.95,801.45,780.5,782.25,782.75,791.65,8760569,693531435315000.0,168481,5489084,0.6265999999999999
2020-02-27,INFY,EQ,782.75,778.0,780.75,772.2,776.55,777.85,777.16,5223386,405942515450000.0,100716,2619919,0.5015999999999999
2020-02-28,INFY,EQ,777.85,750.0,756.8,722.05,732.0,731.7,738.68,14123957,1043310167140000.0,277778,7459667,0.5282
2020-03-02,INFY,EQ,731.7,737.0,765.9,733.75,739.4,741.05,750.99,9821523,737586153200000.0,155968,4844883,0.4933
